id,name,type,phase,frozen,durationSeconds,startTimeSeconds,relativeTimeSeconds
268,Codeforces Round #164 (Div. 2),CF,FINISHED,False,7200,1359387000,182859297
266,Codeforces Round #163 (Div. 2),CF,FINISHED,False,7200,1358868600,183377697
264,Codeforces Round #162 (Div. 1),CF,FINISHED,False,7200,1358686800,183559497
265,Codeforces Round #162 (Div. 2),CF,FINISHED,False,7200,1358686800,183559497
263,Codeforces Round #161 (Div. 2),CF,FINISHED,False,7200,1358350200,183896097
261,Codeforces Round #160 (Div. 1),CF,FINISHED,False,7200,1358091000,184155297
262,Codeforces Round #160 (Div. 2),CF,FINISHED,False,7200,1358091000,184155297
267,Codeforces Testing Round #5,CF,FINISHED,False,6300,1358002800,184243497
257,Codeforces Round #159 (Div. 2),CF,FINISHED,False,7200,1357659000,184587297
260,Codeforces Round #158 (Div. 2),CF,FINISHED,False,7200,1356622500,185623797
258,Codeforces Round #157 (Div. 1),CF,FINISHED,False,7200,1356190200,186056097
259,Codeforces Round #157 (Div. 2),CF,FINISHED,False,7200,1356190200,186056097
256,Codeforces Round #156 (Div. 1),CF,FINISHED,False,7200,1355671800,186574497
255,Codeforces Round #156 (Div. 2),CF,FINISHED,False,7200,1355671800,186574497
254,Codeforces Round #155 (Div. 2),CF,FINISHED,False,7200,1355047200,187199097
253,Codeforces Round #154 (Div. 2),CF,FINISHED,False,7200,1354960800,187285497
251,Codeforces Round #153 (Div. 1),CF,FINISHED,False,7200,1354807800,187438497
252,Codeforces Round #153 (Div. 2),CF,FINISHED,False,7200,1354807800,187438497
250,"CROC-MBTU 2012, Final Round (Online version, Div. 2)",CF,FINISHED,False,7200,1353938400,188307897
247,"CROC-MBTU 2012, Final Round",CF,FINISHED,False,7200,1353927300,188318997
248,Codeforces Round #152 (Div. 2),CF,FINISHED,False,8100,1353857400,188388897
249,Codeforces Round #152 (Div. 1),CF,FINISHED,False,8100,1353857400,188388897
246,Codeforces Round #151 (Div. 2),CF,FINISHED,False,7200,1353511800,188734497
245,"CROC-MBTU 2012, Elimination Round (ACM-ICPC)",ICPC,FINISHED,False,7800,1353339000,188907297
243,Codeforces Round #150 (Div. 1),CF,FINISHED,False,7800,1353079800,189166497
244,Codeforces Round #150 (Div. 2),CF,FINISHED,False,7800,1353079800,189166497
242,Codeforces Round #149 (Div. 2),CF,FINISHED,False,7200,1352647800,189598497
238,Codeforces Round #148 (Div. 1),CF,FINISHED,False,7200,1352044800,190201497
239,Codeforces Round #148 (Div. 2),CF,FINISHED,False,7200,1352044800,190201497
241,"Bayan 2012-2013 Elimination Round (ACM ICPC Rules, English statements)",ICPC,FINISHED,False,10800,1351783800,190462497
237,Codeforces Round #147 (Div. 2),CF,FINISHED,False,7200,1351179000,191067297
235,Codeforces Round #146 (Div. 1),CF,FINISHED,False,7200,1350803400,191442897
236,Codeforces Round #146 (Div. 2),CF,FINISHED,False,7200,1350803400,191442897
234,"Codeforces Round #145 (Div. 2, ACM-ICPC Rules)",ICPC,FINISHED,False,12600,1350370800,191875497
240,"Codeforces Round #145 (Div. 1, ACM-ICPC Rules)",ICPC,FINISHED,False,7200,1350370800,191875497
232,Codeforces Round #144 (Div. 1),CF,FINISHED,False,7200,1349969400,192276897
233,Codeforces Round #144 (Div. 2),CF,FINISHED,False,7200,1349969400,192276897
231,Codeforces Round #143 (Div. 2),CF,FINISHED,False,7200,1349623800,192622497
229,Codeforces Round #142 (Div. 1),CF,FINISHED,False,7500,1349105400,193140897
230,Codeforces Round #142 (Div. 2),CF,FINISHED,False,7500,1349105400,193140897
228,Codeforces Round #141 (Div. 2),CF,FINISHED,False,7200,1348759800,193486497
226,Codeforces Round #140 (Div. 1),CF,FINISHED,False,7200,1348500600,193745697
227,Codeforces Round #140 (Div. 2),CF,FINISHED,False,7200,1348500600,193745697
225,Codeforces Round #139 (Div. 2),CF,FINISHED,False,7200,1348069500,194176797
223,Codeforces Round #138 (Div. 1),CF,FINISHED,False,7200,1347809400,194436897
224,Codeforces Round #138 (Div. 2),CF,FINISHED,False,7200,1347809400,194436897
222,Codeforces Round #137 (Div. 2),CF,FINISHED,False,7200,1347291900,194954397
220,Codeforces Round #136 (Div. 1),CF,FINISHED,False,7200,1346427000,195819297
221,Codeforces Round #136 (Div. 2),CF,FINISHED,False,7200,1346427000,195819297
219,Codeforces Round #135 (Div. 2),CF,FINISHED,False,7200,1346081400,196164897
217,Codeforces Round #134 (Div. 1),CF,FINISHED,False,7200,1345273500,196972797
218,Codeforces Round #134 (Div. 2),CF,FINISHED,False,7200,1345273500,196972797
216,Codeforces Round #133 (Div. 2),CF,FINISHED,False,7200,1344958200,197288097
215,Codeforces Round #132 (Div. 2),CF,FINISHED,False,7200,1344267000,197979297
213,Codeforces Round #131 (Div. 1),CF,FINISHED,False,7200,1343662200,198584097
214,Codeforces Round #131 (Div. 2),CF,FINISHED,False,7200,1343662200,198584097
208,Codeforces Round #130 (Div. 2),CF,FINISHED,False,7800,1343057400,199188897
212,VK Cup 2012 Finals (unofficial online-version),CF,FINISHED,False,9000,1342450800,199795497
211,VK Cup 2012 Finals,CF,FINISHED,False,9000,1342335600,199910697
209,"VK Cup 2012 Finals, Practice Session",CF,FINISHED,False,5400,1342252500,199993797
204,Codeforces Round #129 (Div. 1),CF,FINISHED,False,7200,1342020600,200225697
205,Codeforces Round #129 (Div. 2),CF,FINISHED,False,7200,1342020600,200225697
207,Abbyy Cup 2.0 - Final (unofficial),ICPC,FINISHED,False,10800,1341730800,200515497
206,Abbyy Cup 2.0 - Final,ICPC,FINISHED,False,10800,1341576900,200669397
203,Codeforces Round #128 (Div. 2),CF,FINISHED,False,7200,1341329400,200916897
201,Codeforces Round #127 (Div. 1),CF,FINISHED,False,7200,1340983800,201262497
202,Codeforces Round #127 (Div. 2),CF,FINISHED,False,7200,1340983800,201262497
200,Codeforces Round #126 (Div. 2),CF,FINISHED,False,7200,1340551800,201694497
198,Codeforces Round #125 (Div. 1),CF,FINISHED,False,7200,1340379000,201867297
199,Codeforces Round #125 (Div. 2),CF,FINISHED,False,7200,1340379000,201867297
196,Codeforces Round #124 (Div. 1),CF,FINISHED,False,7200,1339506000,202740297
197,Codeforces Round #124 (Div. 2),CF,FINISHED,False,7200,1339506000,202740297
195,Codeforces Round #123 (Div. 2),CF,FINISHED,False,7200,1339342200,202904097
193,Codeforces Round #122 (Div. 1),CF,FINISHED,False,7200,1338737400,203508897
194,Codeforces Round #122 (Div. 2),CF,FINISHED,False,7200,1338737400,203508897
191,Codeforces Round #121 (Div. 1),CF,FINISHED,False,7200,1338132600,204113697
192,Codeforces Round #121 (Div. 2),CF,FINISHED,False,7200,1338132600,204113697
188,Surprise Language Round #6,ICPC,FINISHED,False,7200,1337959800,204286497
190,Codeforces Round #120 (Div. 2),CF,FINISHED,False,7200,1337182200,205064097
187,Codeforces Round #119 (Div. 1),CF,FINISHED,False,7200,1336663800,205582497
189,Codeforces Round #119 (Div. 2),CF,FINISHED,False,7200,1336663800,205582497
185,Codeforces Round #118 (Div. 1),CF,FINISHED,False,7200,1336145400,206100897
186,Codeforces Round #118 (Div. 2),CF,FINISHED,False,7200,1336145400,206100897
178,ABBYY Cup 2.0 - Hard,ICPC,FINISHED,False,18000,1335614400,206631897
183,Croc Champ 2012 - Final,CF,FINISHED,False,7200,1335532800,206713497
182,Codeforces Round #117 (Div. 2),CF,FINISHED,False,7200,1335280200,206966097
180,"Codeforces Round #116 (Div. 2, ACM-ICPC Rules)",ICPC,FINISHED,False,7200,1335078000,207168297
177,ABBYY Cup 2.0 - Easy,ICPC,FINISHED,False,14400,1335016800,207229497
176,Croc Champ 2012 - Round 2,CF,FINISHED,False,7200,1334934300,207311997
181,Croc Champ 2012 - Round 2 (Unofficial Div. 2 Edition),CF,FINISHED,False,7200,1334934300,207311997
175,Codeforces Round #115,CF,FINISHED,False,10800,1334390400,207855897
164,VK Cup 2012 Round 3,CF,FINISHED,False,7200,1333897500,208348797
174,VK Cup 2012 Round 3 (Unofficial Div. 2 Edition),CF,FINISHED,False,7200,1333897500,208348797
173,Croc Champ 2012 - Round 1,CF,FINISHED,False,7200,1333724400,208521897
172,Croc Champ 2012 - Qualification Round,CF,FINISHED,False,86400,1333440000,208806297
171,April Fools Day Contest,ICPC,FINISHED,False,7200,1333292400,208953897
170,VK Cup 2012 Wild-card Round 2,IOI,FINISHED,False,604800,1332954000,209292297
167,Codeforces Round #114 (Div. 1),CF,FINISHED,False,7200,1332860400,209385897
168,Codeforces Round #114 (Div. 2),CF,FINISHED,False,7200,1332860400,209385897
163,VK Cup 2012 Round 2,CF,FINISHED,False,7200,1332687900,209558397
169,VK Cup 2012 Round 2 (Unofficial Div. 2 Edition),CF,FINISHED,False,7200,1332687900,209558397
166,Codeforces Round #113 (Div. 2),CF,FINISHED,False,7200,1332516600,209729697
162,VK Cup 2012 Wild-card Round 1,ICPC,FINISHED,False,7200,1332083400,210162897
165,Codeforces Round #112 (Div. 2),CF,FINISHED,False,7200,1331911800,210334497
161,VK Cup 2012 Round 1,CF,FINISHED,False,7200,1331478300,210767997
159,VK Cup 2012 Qualification Round 2,CF,FINISHED,False,86400,1331280000,210966297
160,Codeforces Round #111 (Div. 2),CF,FINISHED,False,7200,1331046000,211200297
158,VK Cup 2012 Qualification Round 1,CF,FINISHED,False,86400,1330804800,211441497
156,Codeforces Round #110 (Div. 1),CF,FINISHED,False,7200,1330536600,211709697
157,Codeforces Round #110 (Div. 2),CF,FINISHED,False,7200,1330536600,211709697
154,Codeforces Round #109 (Div. 1),CF,FINISHED,False,7200,1330095600,212150697
155,Codeforces Round #109 (Div. 2),CF,FINISHED,False,7200,1330095600,212150697
153,Surprise Language Round #5,ICPC,FINISHED,False,7200,1329922800,212323497
152,Codeforces Round #108 (Div. 2),CF,FINISHED,False,7200,1329750000,212496297
150,Codeforces Round #107 (Div. 1),CF,FINISHED,False,7200,1329490800,212755497
151,Codeforces Round #107 (Div. 2),CF,FINISHED,False,7200,1329490800,212755497
149,Codeforces Round #106 (Div. 2),CF,FINISHED,False,7200,1328886000,213360297
148,Codeforces Round #105 (Div. 2),CF,FINISHED,False,7200,1328198400,214047897
145,Codeforces Round #104 (Div. 1),CF,FINISHED,False,7200,1327215600,215030697
146,Codeforces Round #104 (Div. 2),CF,FINISHED,False,7200,1327215600,215030697
144,Codeforces Round #103 (Div. 2),CF,FINISHED,False,7200,1326899100,215347197
142,Codeforces Round #102 (Div. 1),CF,FINISHED,False,7200,1326380700,215865597
143,Codeforces Round #102 (Div. 2),CF,FINISHED,False,7200,1326380700,215865597
141,Codeforces Round #101 (Div. 2),CF,FINISHED,False,7200,1326034800,216211497
140,Codeforces Round #100,CF,FINISHED,False,7200,1325689200,216557097
147,Codeforces Testing Round #4,CF,FINISHED,False,3600,1325602800,216643497
138,Codeforces Beta Round #99 (Div. 1),CF,FINISHED,False,7200,1324728000,217518297
139,Codeforces Beta Round #99 (Div. 2),CF,FINISHED,False,7200,1324728000,217518297
137,Codeforces Beta Round #98 (Div. 2),CF,FINISHED,False,7200,1324015200,218231097
135,Codeforces Beta Round #97 (Div. 1),CF,FINISHED,False,7200,1323443100,218803197
136,Codeforces Beta Round #97 (Div. 2),CF,FINISHED,False,7200,1323443100,218803197
132,Codeforces Beta Round #96 (Div. 1),CF,FINISHED,False,7200,1322924400,219321897
133,Codeforces Beta Round #96 (Div. 2),CF,FINISHED,False,7200,1322924400,219321897
134,Codeforces Testing Round #3,CF,FINISHED,False,3600,1322838000,219408297
131,Codeforces Beta Round #95 (Div. 2),CF,FINISHED,False,7200,1322233200,220013097
130,Unknown Language Round #4,ICPC,FINISHED,False,10800,1321801200,220445097
128,Codeforces Beta Round #94 (Div. 1 Only),CF,FINISHED,False,7200,1321337400,220908897
129,Codeforces Beta Round #94 (Div. 2 Only),CF,FINISHED,False,7200,1321337400,220908897
126,Codeforces Beta Round #93 (Div. 1 Only),CF,FINISHED,False,7200,1320858000,221388297
127,Codeforces Beta Round #93 (Div. 2 Only),CF,FINISHED,False,7200,1320858000,221388297
123,Codeforces Beta Round #92 (Div. 1 Only),CF,FINISHED,False,7200,1320333000,221913297
124,Codeforces Beta Round #92 (Div. 2 Only),CF,FINISHED,False,7200,1320333000,221913297
125,Codeforces Testing Round #2,CF,FINISHED,False,7200,1319893200,222353097
121,Codeforces Beta Round #91 (Div. 1 Only),CF,FINISHED,False,7200,1319727600,222518697
122,Codeforces Beta Round #91 (Div. 2 Only),CF,FINISHED,False,7200,1319727600,222518697
120,"School Regional Team Contest, Saratov, 2011",ICPC,FINISHED,False,18000,1318919400,223326897
119,Codeforces Beta Round #90,CF,FINISHED,False,7200,1318604400,223641897
118,Codeforces Beta Round #89 (Div. 2),CF,FINISHED,False,7200,1317999600,224246697
117,Codeforces Beta Round #88,CF,FINISHED,False,7200,1316790000,225456297
115,Codeforces Beta Round #87 (Div. 1 Only),CF,FINISHED,False,7200,1316098800,226147497
116,Codeforces Beta Round #87 (Div. 2 Only),CF,FINISHED,False,7200,1316098800,226147497
113,Codeforces Beta Round #86 (Div. 1 Only),CF,FINISHED,False,7200,1315494000,226752297
114,Codeforces Beta Round #86 (Div. 2 Only),CF,FINISHED,False,7200,1315494000,226752297
111,Codeforces Beta Round #85 (Div. 1 Only),CF,FINISHED,False,7200,1315051200,227195097
112,Codeforces Beta Round #85 (Div. 2 Only),CF,FINISHED,False,7200,1315051200,227195097
109,Codeforces Beta Round #84 (Div. 1 Only),CF,FINISHED,False,7200,1314633600,227612697
110,Codeforces Beta Round #84 (Div. 2 Only),CF,FINISHED,False,7200,1314633600,227612697
107,Codeforces Beta Round #83 (Div. 1 Only),CF,FINISHED,False,7200,1314111600,228134697
108,Codeforces Beta Round #83 (Div. 2 Only),CF,FINISHED,False,7200,1314111600,228134697
106,Codeforces Beta Round #82 (Div. 2),CF,FINISHED,False,7200,1313766000,228480297
105,Codeforces Beta Round #81,CF,FINISHED,False,7200,1313247600,228998697
103,Codeforces Beta Round #80 (Div. 1 Only),CF,FINISHED,False,7200,1312714800,229531497
104,Codeforces Beta Round #80 (Div. 2 Only),CF,FINISHED,False,7200,1312714800,229531497
101,Codeforces Beta Round #79 (Div. 1 Only),CF,FINISHED,False,7200,1312390800,229855497
102,Codeforces Beta Round #79 (Div. 2 Only),CF,FINISHED,False,7200,1312390800,229855497
100,Unknown Language Round #3,ICPC,FINISHED,False,10800,1312005600,230240697
98,Codeforces Beta Round #78 (Div. 1 Only),CF,FINISHED,False,7200,1311346800,230899497
99,Codeforces Beta Round #78 (Div. 2 Only),CF,FINISHED,False,7200,1311346800,230899497
97,Yandex.Algorithm 2011<br>Finals,CF,FINISHED,False,7200,1310731200,231515097
95,Codeforces Beta Round #77 (Div. 1 Only),CF,FINISHED,False,7200,1310137200,232109097
96,Codeforces Beta Round #77 (Div. 2 Only),CF,FINISHED,False,7200,1310137200,232109097
93,Codeforces Beta Round #76 (Div. 1 Only),CF,FINISHED,False,7200,1309446000,232800297
94,Codeforces Beta Round #76 (Div. 2 Only),CF,FINISHED,False,7200,1309446000,232800297
91,Codeforces Beta Round #75 (Div. 1 Only),CF,FINISHED,False,7200,1308582000,233664297
92,Codeforces Beta Round #75 (Div. 2 Only),CF,FINISHED,False,7200,1308582000,233664297
89,Codeforces Beta Round #74 (Div. 1 Only),CF,FINISHED,False,7200,1308236400,234009897
90,Codeforces Beta Round #74 (Div. 2 Only),CF,FINISHED,False,7200,1308236400,234009897
87,Codeforces Beta Round #73 (Div. 1 Only),CF,FINISHED,False,7200,1307458800,234787497
88,Codeforces Beta Round #73 (Div. 2 Only),CF,FINISHED,False,7200,1307458800,234787497
86,Yandex.Algorithm 2011<br>Round 2,CF,FINISHED,False,7200,1306077000,236169297
85,Yandex.Algorithm 2011<br>Round 1,CF,FINISHED,False,7200,1305903600,236342697
83,Codeforces Beta Round #72 (Div. 1 Only),CF,FINISHED,False,7200,1305299400,236946897
84,Codeforces Beta Round #72 (Div. 2 Only),CF,FINISHED,False,7200,1305299400,236946897
82,Yandex.Algorithm 2011<br>Qualification 2,CF,FINISHED,False,7200,1304694000,237552297
81,Yandex.Algorithm Open 2011<br>Qualification 1,CF,FINISHED,False,7200,1304485200,237761097
79,Codeforces Beta Round #71,CF,FINISHED,False,7200,1304175600,238070697
78,Codeforces Beta Round #70 (Div. 2),CF,FINISHED,False,7200,1303916400,238329897
77,Codeforces Beta Round #69 (Div. 1 Only),CF,FINISHED,False,7200,1303226100,239020197
80,Codeforces Beta Round #69 (Div. 2 Only),CF,FINISHED,False,7200,1303226100,239020197
74,Codeforces Beta Round #68,CF,FINISHED,False,7200,1302879600,239366697
75,Codeforces Beta Round #67 (Div. 2),CF,FINISHED,False,7200,1302706800,239539497
76,All-Ukrainian School Olympiad in Informatics,ICPC,FINISHED,False,18000,1302609600,239636697
73,Codeforces Beta Round #66,CF,FINISHED,False,9000,1302422400,239823897
71,Codeforces Beta Round #65 (Div. 2),CF,FINISHED,False,7200,1301410800,240835497
70,Codeforces Beta Round #64,CF,FINISHED,False,7200,1301155200,241091097
69,Codeforces Beta Round #63 (Div. 2),CF,FINISHED,False,7200,1300809600,241436697
72,Unknown Language Round #2,ICPC,FINISHED,False,10800,1300637400,241608897
68,Codeforces Beta Round #62,CF,FINISHED,False,7200,1300464000,241782297
67,Manthan 2011,CF,FINISHED,False,10800,1300033800,242212497
66,Codeforces Beta Round #61 (Div. 2),CF,FINISHED,False,7200,1299513600,242732697
65,Codeforces Beta Round #60,CF,FINISHED,False,7200,1299340800,242905497
63,Codeforces Beta Round #59 (Div. 2),CF,FINISHED,False,7200,1298908800,243337497
62,Codeforces Beta Round #58,CF,FINISHED,False,7200,1298649600,243596697
61,Codeforces Beta Round #57 (Div. 2),CF,FINISHED,False,7200,1298390400,243855897
64,Unknown Language Round #1,ICPC,FINISHED,False,9000,1298304000,243942297
60,Codeforces Beta Round #56,CF,FINISHED,False,7200,1298131200,244115097
59,Codeforces Beta Round #55 (Div. 2),CF,FINISHED,False,7200,1297440000,244806297
58,Codeforces Beta Round #54 (Div. 2),CF,FINISHED,False,7200,1296489600,245756697
57,Codeforces Beta Round #53,CF,FINISHED,False,7200,1295971200,246275097
56,Codeforces Beta Round #52 (Div. 2),CF,FINISHED,False,7200,1295626200,246620097
55,Codeforces Beta Round #51,CF,FINISHED,False,7200,1294992000,247254297
54,Codeforces Beta Round #50,CF,FINISHED,False,7200,1294733700,247512597
53,Codeforces Beta Round #49 (Div. 2),CF,FINISHED,False,7200,1294329600,247916697
52,Codeforces Testing Round #1,CF,FINISHED,False,3600,1294160400,248085897
51,Codeforces Beta Round #48,CF,FINISHED,False,9000,1293552000,248694297
50,Codeforces Beta Round #47,CF,FINISHED,False,7200,1292862000,249384297
49,Codeforces Beta Round #46 (Div. 2),CF,FINISHED,False,7200,1292601600,249644697
48,School Personal Contest #3 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #45 (ACM-ICPC Rules),ICPC,FINISHED,False,10800,1292140800,250105497
47,Codeforces Beta Round #44 (Div. 2),CF,FINISHED,False,7200,1291737600,250508697
46,School Personal Contest #2 (Winter Computer School 2010/11)<br>-<br>Codeforces Beta Round #43 (ACM-ICPC Rules),ICPC,FINISHED,False,10800,1291536000,250710297
43,Codeforces Beta Round #42 (Div. 2),CF,FINISHED,False,7200,1291046400,251199897
42,Codeforces Beta Round #41,CF,FINISHED,False,7200,1290096000,252150297
45,School Team Contest #3 (Winter Computer School 2010/11),ICPC,FINISHED,False,18000,1289646000,252600297
41,Codeforces Beta Round #40 (Div. 2),CF,FINISHED,False,7200,1289232000,253014297
44,School Team Contest #2 (Winter Computer School 2010/11),ICPC,FINISHED,False,18000,1289041200,253205097
40,Codeforces Beta Round #39,CF,FINISHED,False,7200,1288972800,253273497
38,School Personal Contest #1 (Winter Computer School 2010/11)<br/>-<br/>Codeforces Beta Round #38 (ACM-ICPC Rules),ICPC,FINISHED,False,14400,1288440000,253806297
37,Codeforces Beta Round #37,CF,FINISHED,False,7200,1288018800,254227497
39,School Team Contest #1 (Winter Computer School 2010/11),ICPC,FINISHED,False,18000,1287904200,254342097
36,Codeforces Beta Round #36,CF,FINISHED,False,7200,1287482400,254763897
35,Codeforces Beta Round #35 (Div. 2),CF,FINISHED,False,7200,1287471600,254774697
34,Codeforces Beta Round #34 (Div. 2),CF,FINISHED,False,7200,1286802000,255444297
33,Codeforces Beta Round #33 (Codeforces format),CF,FINISHED,False,7200,1286463600,255782697
32,"Codeforces Beta Round #32 (Div. 2, Codeforces format)",CF,FINISHED,False,7200,1286002800,256243497
31,"Codeforces Beta Round #31 (Div. 2, Codeforces format)",CF,FINISHED,False,7200,1285599600,256646697
30,Codeforces Beta Round #30 (Codeforces format),CF,FINISHED,False,7200,1285340400,256905897
29,"Codeforces Beta Round #29 (Div. 2, Codeforces format)",CF,FINISHED,False,7200,1284994800,257251497
28,Codeforces Beta Round #28 (Codeforces format),CF,FINISHED,False,7200,1284735600,257510697
27,"Codeforces Beta Round #27 (Codeforces format, Div. 2)",CF,FINISHED,False,7200,1284130800,258115497
26,Codeforces Beta Round #26 (Codeforces format),CF,FINISHED,False,7200,1281970800,260275497
25,Codeforces Beta Round #25 (Div. 2 Only),ICPC,FINISHED,False,7200,1280761200,261485097
24,Codeforces Beta Round #24,ICPC,FINISHED,False,7200,1280149200,262097097
23,Codeforces Beta Round #23,ICPC,FINISHED,False,7200,1278687600,263558697
22,Codeforces Beta Round #22 (Div. 2 Only),ICPC,FINISHED,False,7200,1277823600,264422697
21,Codeforces Alpha Round #21 (Codeforces format),CF,FINISHED,False,7200,1277730300,264515997
19,Codeforces Beta Round #19,ICPC,FINISHED,False,7200,1277391600,264854697
20,Codeforces Alpha Round #20 (Codeforces format),CF,FINISHED,False,5400,1276875000,265371297
18,Codeforces Beta Round #18 (Div. 2 Only),ICPC,FINISHED,False,7200,1276700400,265545897
17,Codeforces Beta Round #17,ICPC,FINISHED,False,7200,1276182000,266064297
16,Codeforces Beta Round #16 (Div. 2 Only),ICPC,FINISHED,False,7200,1275570000,266676297
15,Codeforces Beta Round #15,ICPC,FINISHED,False,8100,1275145200,267101097
14,Codeforces Beta Round #14 (Div. 2),ICPC,FINISHED,False,7200,1274283000,267963297
13,Codeforces Beta Round #13,ICPC,FINISHED,False,7200,1273154400,269091897
12,Codeforces Beta Round #12 (Div 2 Only),ICPC,FINISHED,False,7200,1272538800,269707497
11,Codeforces Beta Round #11,ICPC,FINISHED,False,7200,1272294000,269952297
10,Codeforces Beta Round #10,ICPC,FINISHED,False,7200,1271346300,270899997
9,Codeforces Beta Round #9 (Div. 2 Only),ICPC,FINISHED,False,7200,1270983600,271262697
8,Codeforces Beta Round #8,ICPC,FINISHED,False,7200,1270741500,271504797
7,Codeforces Beta Round #7,ICPC,FINISHED,False,7200,1270136700,272109597
6,Codeforces Beta Round #6 (Div. 2 Only),ICPC,FINISHED,False,7200,1269673200,272573097
5,Codeforces Beta Round #5,ICPC,FINISHED,False,7200,1269100800,273145497
4,Codeforces Beta Round #4 (Div. 2 Only),ICPC,FINISHED,False,7200,1268395200,273851097
3,Codeforces Beta Round #3,ICPC,FINISHED,False,7200,1267963200,274283097
2,Codeforces Beta Round #2,ICPC,FINISHED,False,7200,1267117200,275129097
1,Codeforces Beta Round #1,ICPC,FINISHED,False,7200,1266580800,275665497
